id,seller_id,buyer_id,status,created_at,total_value
29945,27,1719,delivered,2024-07-25 15:18:56,34366.82
29946,108,2298,delivered,2024-05-25 03:31:20,3992.83
29947,63,2568,delivered,2023-09-22 14:24:13,9449.62
29948,75,2770,processing,2024-06-19 17:40:42,23318.71
29949,85,2546,delivered,2024-08-27 03:33:21,9219.86
29950,6,2179,completed,2023-09-14 00:27:57,9139.3
29951,50,2314,cancelled,2024-07-23 10:22:08,13594.46
29952,22,2391,processing,2024-07-19 15:12:22,22976.92
29953,8,916,refunded,2024-10-07 23:02:52,16385.9
29954,12,1073,delivered,2024-02-04 22:08:47,5671.87
29955,84,626,delivered,2023-12-21 02:29:53,1533.06
29956,10,2581,completed,2023-12-27 20:03:52,910.56
29957,18,2464,delivered,2024-03-23 04:14:25,30988.52
29958,16,2820,cancelled,2023-12-12 19:16:07,9789.92
29959,3,2471,delivered,2024-02-07 02:32:34,2567.87
29960,30,1334,completed,2023-11-10 16:20:56,15442.61
29961,81,845,delivered,2024-11-03 15:46:13,9358.2
29962,2,2202,refunded,2023-12-02 18:54:33,29124.96
29963,7,405,delivered,2024-07-14 11:13:20,24702.37
29964,73,1934,refunded,2024-01-30 16:45:01,13462.7
29965,52,1908,completed,2024-09-27 02:26:36,25151.99
29966,73,1783,completed,2024-10-07 21:43:16,5967.28
29967,13,2231,cancelled,2024-11-09 03:38:04,18994.82
29968,88,2809,completed,2024-09-04 07:58:09,5762.62
29969,33,2391,completed,2024-04-13 05:51:24,13189.3
29970,55,70,processing,2023-08-22 00:40:49,30302.99
29971,6,2803,completed,2023-09-10 03:25:02,4323.03
29972,12,1487,delivered,2024-09-03 13:59:49,12190.6
29973,82,1123,completed,2024-01-18 08:06:39,22866.99
29974,13,2265,completed,2023-10-11 02:55:17,2521.49
29975,6,554,completed,2024-07-11 13:58:11,9084.15
29976,53,308,completed,2024-05-19 22:25:10,4836.2
29977,45,1103,processing,2023-08-20 01:09:32,11271.01
29978,55,1931,completed,2024-05-21 16:30:51,5254.99
29979,56,219,completed,2023-10-03 15:45:02,36595.95
29980,37,1911,cancelled,2024-04-26 07:29:53,19288.52
29981,35,230,delivered,2024-03-03 14:29:59,10732.43
29982,108,263,cancelled,2023-09-10 13:14:21,8328.13
29983,42,2288,delivered,2023-09-13 01:23:45,5687.74
29984,56,2408,delivered,2024-08-22 09:27:04,11915.86
29985,15,2188,processing,2023-09-01 15:54:56,32704.83
29986,99,579,completed,2024-11-28 01:48:53,20159.98
29987,2,2262,cancelled,2023-11-28 15:00:19,23127.33
29988,46,683,completed,2023-12-04 04:22:08,11235.33
29989,22,1937,delivered,2024-11-15 03:26:57,3852.47
29990,54,1615,completed,2024-05-19 20:28:54,5343.27
29991,21,1773,refunded,2024-03-13 20:22:44,59748.81
29992,73,2590,delivered,2024-04-10 15:06:30,12120.61
29993,2,688,completed,2024-05-20 04:44:53,35718.04
29994,23,1041,cancelled,2024-08-19 03:57:32,5926.82
29995,92,1701,completed,2023-08-14 14:51:02,1549.71
29996,15,1443,completed,2023-09-19 18:16:24,16605.12
29997,3,626,delivered,2023-10-03 01:23:49,2674.66
29998,36,51,delivered,2024-05-21 13:28:13,507.05
29999,117,478,completed,2024-11-14 16:46:20,4120.19
30000,4,1888,delivered,2024-05-10 16:30:41,8928.12
30001,4,1739,delivered,2024-11-18 23:01:15,6444.27
30002,52,1418,completed,2024-05-20 01:48:19,15029.22
30003,15,74,completed,2024-01-02 23:32:38,14482.5
30004,23,1135,completed,2024-06-07 07:29:03,19587.32
30005,92,2871,completed,2023-12-11 15:54:07,16006.0
30006,12,73,completed,2024-07-22 05:16:54,25073.01
30007,73,237,cancelled,2024-09-21 15:45:31,9367.2
30008,37,544,delivered,2024-11-27 04:04:07,7344.22
30009,105,1935,processing,2024-07-27 19:46:59,10246.48
30010,116,2598,processing,2024-09-15 16:20:12,32711.91
30011,34,1163,completed,2024-08-02 01:40:06,20462.93
30012,51,188,cancelled,2023-11-14 06:08:20,18025.4
30013,78,1684,refunded,2024-01-06 02:38:06,3483.85
30014,18,2108,completed,2024-03-25 17:02:04,28603.5
30015,13,835,completed,2024-04-13 11:59:34,14988.43
30016,115,1052,completed,2024-06-09 10:05:39,9149.8
30017,25,1558,delivered,2024-10-23 12:42:43,4617.13
30018,1,1901,delivered,2023-08-23 09:43:52,31653.04
30019,93,2930,refunded,2023-11-21 01:31:49,16006.71
30020,53,1132,completed,2024-01-06 20:38:35,15519.43
30021,10,1396,completed,2024-11-27 12:03:19,15012.39
30022,2,2661,completed,2024-03-23 09:54:31,16403.07
30023,17,2729,delivered,2024-07-25 19:27:21,154.93
30024,108,2860,delivered,2024-08-21 17:45:04,11039.45
30025,109,2038,delivered,2023-11-13 03:29:47,32569.85
30026,18,1863,delivered,2023-08-24 04:17:14,26394.08
30027,93,2085,delivered,2024-11-18 00:38:01,30069.0
30028,27,1306,completed,2024-05-12 09:33:57,11360.31
30029,62,2050,cancelled,2024-02-08 16:59:20,24952.48
30030,19,801,completed,2024-08-27 05:31:02,34778.33
30031,39,1793,cancelled,2023-12-10 10:08:56,19819.62
30032,17,25,completed,2024-04-03 23:43:02,13220.25
30033,4,1174,completed,2024-06-24 12:02:24,21234.52
30034,8,2820,delivered,2024-03-19 08:55:08,6601.27
30035,17,2576,processing,2024-11-03 06:46:19,7719.33
30036,117,1988,completed,2024-09-21 18:28:24,28220.81
30037,115,1843,delivered,2023-09-08 07:11:03,13333.04
30038,92,291,delivered,2024-01-16 23:06:25,20867.12
30039,14,1352,processing,2024-06-23 07:41:46,14623.82
30040,27,1899,refunded,2023-08-06 22:41:43,1630.03
30041,26,1502,delivered,2024-06-12 00:43:21,4501.88
30042,22,2599,completed,2023-08-02 00:31:23,1656.48
30043,3,127,delivered,2024-10-27 01:07:07,22265.86
30044,42,1445,completed,2023-12-31 08:32:33,57854.73
30045,5,1824,processing,2024-06-08 19:08:01,623.77
30046,87,187,delivered,2024-10-26 20:23:43,12887.11
30047,69,1332,completed,2024-08-23 15:09:52,18286.21
30048,20,528,cancelled,2024-07-30 07:57:25,22671.77
30049,61,1503,refunded,2024-09-14 03:11:30,2744.05
30050,14,2497,delivered,2024-09-22 03:47:17,17264.83
30051,15,2242,processing,2024-08-17 08:40:37,16961.8
30052,18,2001,delivered,2023-10-15 23:49:56,58255.23
30053,86,1806,completed,2024-02-22 17:02:31,17846.76
30054,12,315,delivered,2024-03-01 16:54:00,52705.18
30055,47,2660,refunded,2023-11-17 01:10:53,14814.79
30056,12,854,delivered,2024-02-14 14:40:03,39180.18
30057,16,774,completed,2024-09-05 13:03:29,12154.97
30058,14,1239,completed,2024-08-23 20:37:46,22410.99
30059,61,2349,processing,2024-08-28 10:48:35,21963.0
30060,41,1031,refunded,2024-08-09 17:59:42,9691.78
30061,74,1601,processing,2024-04-26 00:43:56,6075.54
30062,13,863,completed,2023-11-24 00:42:25,2398.97
30063,1,1120,completed,2024-04-14 23:37:43,14179.18
30064,67,2870,completed,2023-08-12 19:57:16,9439.26
30065,7,2961,delivered,2024-11-06 12:13:04,18272.4
30066,14,2496,cancelled,2024-05-05 04:43:30,3872.08
30067,18,110,delivered,2024-03-24 07:37:19,10063.41
30068,78,2500,delivered,2024-11-08 02:22:24,6756.89
30069,58,1027,delivered,2024-02-16 18:27:13,6729.89
30070,11,708,completed,2023-08-04 21:11:51,5449.66
30071,53,2324,delivered,2023-11-09 10:36:33,20151.31
30072,71,622,delivered,2024-02-23 11:38:26,19960.43
30073,22,1772,completed,2024-03-13 17:34:39,14683.88
30074,14,1666,completed,2024-05-23 15:57:01,19610.53
30075,67,2518,processing,2024-09-15 10:01:16,2319.49
30076,55,927,cancelled,2023-12-31 04:24:33,17540.33
30077,5,498,delivered,2024-11-19 10:51:24,32989.93
30078,65,77,completed,2024-08-06 00:51:36,18923.53
30079,35,2753,delivered,2023-10-29 18:16:51,27676.64
30080,79,1036,completed,2023-12-14 23:08:58,20586.99
30081,11,2578,delivered,2023-11-18 21:14:32,1158.59
30082,15,240,delivered,2024-06-25 23:44:37,6621.05
30083,44,2533,completed,2024-09-22 10:57:53,4598.99
30084,33,471,refunded,2024-08-30 11:30:48,12911.88
30085,22,2954,cancelled,2023-09-13 04:25:55,5053.69
30086,78,1062,completed,2023-09-15 18:03:44,19862.74
30087,47,1194,delivered,2024-08-12 19:13:13,19832.55
30088,72,1583,delivered,2024-11-29 10:52:40,21925.94
30089,9,107,completed,2024-01-20 04:47:33,812.09
30090,75,95,completed,2024-08-27 08:21:01,9594.01
30091,30,473,delivered,2024-06-24 05:57:53,15105.17
30092,2,1202,completed,2023-10-10 19:40:58,13537.71
30093,14,1271,delivered,2023-08-13 01:00:29,15382.76
30094,2,1663,delivered,2023-12-26 18:09:36,9112.04
30095,29,1695,completed,2024-07-06 10:38:48,6563.0
30096,19,2493,completed,2024-10-03 10:21:20,18150.97
30097,118,2841,refunded,2024-03-24 11:37:04,21509.01
30098,98,280,completed,2024-10-28 06:58:56,23902.73
30099,91,588,completed,2023-08-11 06:14:26,10868.59
30100,37,2765,processing,2024-08-28 00:25:25,12145.76
30101,88,1599,cancelled,2023-11-04 05:27:18,8330.04
30102,15,407,processing,2023-11-26 08:32:36,26785.79
30103,47,717,delivered,2023-09-07 10:40:41,12384.1
30104,23,2517,completed,2024-10-22 19:08:04,10672.75
30105,10,1057,processing,2024-03-13 03:20:19,40165.52
30106,5,370,cancelled,2023-10-26 19:12:26,12740.77
30107,46,1535,processing,2024-02-02 10:10:10,5082.62
30108,6,849,delivered,2023-12-24 03:09:57,7058.73
30109,73,485,cancelled,2024-02-24 16:44:02,57794.75
30110,107,179,completed,2024-04-27 21:21:29,4066.55
30111,10,264,processing,2024-10-31 14:33:46,20103.85
30112,32,862,delivered,2023-11-15 03:56:17,2345.32
30113,77,2468,refunded,2024-04-13 05:29:54,24180.1
30114,17,1240,completed,2024-07-04 16:01:27,26999.9
30115,107,820,delivered,2024-08-22 00:10:37,5435.64
30116,102,368,completed,2024-05-05 20:06:11,373.52
30117,6,1492,delivered,2024-11-17 07:09:04,37430.31
30118,2,2182,delivered,2024-05-25 08:14:14,5801.36
30119,117,1582,completed,2023-08-07 03:57:09,6913.14
30120,113,2543,completed,2024-03-12 03:05:42,17686.53
30121,24,540,cancelled,2023-11-13 05:10:23,26860.68
30122,3,2492,delivered,2024-04-09 19:36:29,10762.99
30123,56,117,delivered,2024-03-24 22:24:00,15263.04
30124,17,2749,completed,2024-01-26 16:04:17,11254.24
30125,110,2614,processing,2024-07-07 21:00:57,383.63
30126,86,486,processing,2023-11-01 00:57:58,31774.64
30127,62,2505,cancelled,2024-10-07 10:12:39,12663.38
30128,16,712,completed,2024-08-20 09:04:42,17226.79
30129,70,365,delivered,2024-11-10 15:11:34,1391.98
30130,17,189,completed,2023-08-24 23:54:41,3139.5
30131,3,1645,delivered,2024-07-11 13:29:56,13889.2
30132,38,1089,delivered,2023-10-09 05:20:14,26689.44
30133,35,328,completed,2024-04-16 14:06:44,21203.32
30134,81,1563,processing,2024-01-06 05:35:03,6974.63
30135,98,77,delivered,2023-09-04 14:04:41,17237.57
30136,20,2241,processing,2023-11-12 08:16:34,5167.14
30137,28,1301,delivered,2024-02-28 07:53:07,11717.99
30138,32,1870,delivered,2023-09-24 05:40:51,1959.69
30139,19,2953,completed,2024-08-15 06:47:17,13193.85
30140,77,563,completed,2024-11-19 19:39:27,17982.87
30141,40,1587,completed,2024-09-20 04:48:48,3053.89
30142,106,1224,processing,2024-03-09 09:26:57,7024.3
30143,62,1222,completed,2023-12-26 06:14:14,23446.72
30144,12,1124,delivered,2024-02-14 04:19:46,1980.8
30145,10,1466,cancelled,2024-05-13 14:38:49,714.4
30146,21,45,delivered,2024-06-29 01:27:00,16761.78
30147,20,1514,refunded,2023-12-03 10:14:47,3327.29
30148,23,2110,delivered,2024-06-09 18:04:49,12316.25
30149,11,621,processing,2024-08-19 20:54:04,8011.18
30150,117,673,refunded,2024-06-05 15:34:50,22895.63
30151,9,912,completed,2024-02-02 12:58:25,24485.74
30152,62,1839,delivered,2023-11-18 00:05:17,3683.14
30153,1,1372,completed,2024-05-31 22:00:14,27529.66
30154,23,2213,completed,2024-01-14 15:02:53,15385.09
30155,18,2324,processing,2024-08-12 01:58:16,3890.75
30156,22,2547,cancelled,2023-11-04 00:02:07,9830.66
30157,36,2392,completed,2023-09-12 13:29:41,27324.95
30158,53,1229,delivered,2023-08-30 07:32:11,22540.7
30159,51,58,cancelled,2023-09-02 06:20:31,15112.38
30160,58,29,delivered,2023-11-25 01:01:16,1852.46
30161,94,646,completed,2024-07-12 05:07:47,5764.77
30162,101,846,delivered,2024-09-12 12:37:45,12177.05
30163,76,630,delivered,2024-06-01 02:23:43,19607.31
30164,5,1158,completed,2023-09-11 05:26:47,6621.86
30165,114,854,delivered,2024-05-03 15:03:45,31662.53
30166,112,2023,completed,2024-11-06 17:47:24,18257.51
30167,72,2523,delivered,2024-06-05 17:50:24,12170.95
30168,39,1964,cancelled,2023-10-28 10:08:22,21884.54
30169,15,2585,completed,2024-11-18 02:44:59,6435.39
30170,80,1444,delivered,2023-12-11 03:13:22,3770.13
30171,100,2626,delivered,2024-10-26 18:23:48,21287.9
30172,64,737,delivered,2024-07-17 15:25:02,35277.04
30173,58,1251,delivered,2023-08-04 04:05:52,3890.34
30174,11,1243,refunded,2024-10-09 02:24:23,21891.76
30175,21,1077,completed,2024-11-03 16:23:14,30255.72
30176,74,1438,delivered,2023-12-21 04:18:17,36056.43
30177,1,1567,processing,2023-09-03 07:27:32,14774.0
30178,60,1849,cancelled,2024-10-12 03:19:28,18841.58
30179,81,147,delivered,2024-03-02 13:56:40,23842.22
30180,19,2214,completed,2023-09-09 12:53:22,13238.54
30181,5,1630,completed,2024-02-01 04:40:19,25752.71
30182,90,1622,completed,2024-07-09 10:54:33,8387.58
30183,8,2849,refunded,2023-10-01 02:39:17,29509.57
30184,21,1935,completed,2024-06-14 10:13:11,1953.67
30185,71,2453,cancelled,2024-01-17 00:22:36,7117.1
30186,90,636,processing,2023-12-01 18:28:47,22477.22
30187,97,1274,processing,2024-06-12 04:11:41,443.0
30188,42,863,delivered,2024-08-10 05:58:15,21129.22
30189,32,918,delivered,2024-06-25 15:37:43,3614.36
30190,95,2228,delivered,2024-01-01 00:28:29,8716.79
30191,47,2049,delivered,2024-06-20 12:20:36,10248.55
30192,50,2699,completed,2024-06-05 21:52:01,43262.67
30193,25,150,refunded,2024-03-12 11:45:43,23591.01
30194,21,428,refunded,2023-09-24 06:03:49,43690.43
30195,33,2915,completed,2024-02-06 05:56:54,1978.24
30196,21,2040,delivered,2024-07-11 12:46:57,10773.68
30197,20,2863,completed,2023-08-12 00:58:33,4696.52
30198,119,2940,delivered,2024-01-15 03:43:08,2679.69
30199,19,287,delivered,2024-09-27 20:55:51,8200.09
30200,15,446,completed,2023-10-11 15:35:52,39756.81
30201,20,38,delivered,2024-05-13 21:29:21,17933.08
30202,52,2470,completed,2023-10-03 07:25:06,849.03
30203,106,2350,completed,2024-03-09 21:11:48,15587.9
30204,85,2844,completed,2023-11-29 03:37:21,18532.86
30205,94,2896,completed,2024-10-08 01:30:50,34830.16
30206,97,952,delivered,2023-12-07 21:16:56,17304.95
30207,107,2830,delivered,2024-09-21 07:44:39,4274.35
30208,14,2613,processing,2024-03-28 04:04:22,8756.97
30209,30,347,completed,2024-01-19 22:37:28,893.3
30210,22,2181,completed,2023-08-12 18:23:24,45551.88
30211,22,2553,delivered,2023-09-16 10:21:34,16701.23
30212,62,2903,refunded,2024-05-21 23:18:36,10021.34
30213,23,2732,delivered,2024-06-29 05:51:07,11067.66
30214,56,2517,refunded,2024-10-07 02:38:55,5915.51
30215,22,2002,completed,2023-08-03 05:33:38,22100.22
30216,18,1900,delivered,2023-11-06 13:59:30,14047.04
30217,20,2387,completed,2024-07-25 12:01:07,27638.29
30218,88,195,processing,2024-03-21 13:54:56,17122.87
30219,53,2338,completed,2023-08-30 06:39:16,11734.82
30220,116,2802,delivered,2024-07-20 08:53:15,14469.06
30221,92,1570,cancelled,2024-09-05 13:57:22,37108.39
30222,34,786,processing,2023-10-12 19:20:00,5519.69
30223,14,1734,delivered,2024-02-06 15:48:49,3992.0
30224,66,380,delivered,2024-03-08 17:57:52,25175.24
30225,75,2367,delivered,2024-09-01 08:50:55,6219.72
30226,30,1284,delivered,2024-06-01 12:00:46,12067.42
30227,13,486,cancelled,2024-01-28 03:11:48,19043.65
30228,46,1118,completed,2024-11-29 05:37:44,41771.78
30229,15,2167,completed,2024-05-12 22:42:26,27984.5
30230,110,1547,completed,2023-10-18 13:21:35,12504.97
30231,58,79,completed,2023-11-17 04:02:48,8519.57
30232,17,1526,delivered,2024-07-28 20:17:56,4868.49
30233,13,361,cancelled,2023-09-07 01:12:21,6837.61
30234,73,1353,completed,2024-11-04 13:48:51,3907.56
30235,71,1241,completed,2024-05-11 19:21:19,19581.65
30236,53,1134,processing,2023-12-31 08:29:05,6511.44
30237,56,1009,delivered,2023-10-19 03:16:41,3910.34
30238,54,2499,cancelled,2024-01-31 21:18:46,24888.84
30239,21,1273,completed,2024-07-26 20:34:34,10894.44
30240,110,2472,completed,2024-02-11 14:41:17,3052.22
30241,33,1115,cancelled,2024-01-28 21:58:44,3826.31
30242,2,1402,completed,2023-11-10 04:20:18,514.38
30243,20,480,cancelled,2024-03-21 12:08:29,5431.55
30244,8,1705,processing,2023-10-11 13:38:32,5256.31
30245,21,742,delivered,2024-01-05 06:43:57,7589.64
30246,55,458,delivered,2023-12-14 01:08:03,9254.41
30247,2,627,delivered,2024-05-11 14:09:43,8950.44
30248,99,707,cancelled,2024-02-28 01:25:23,13124.58
30249,55,416,completed,2024-07-25 05:46:45,12424.71
30250,17,1980,delivered,2024-08-24 13:59:09,49675.6
30251,18,56,delivered,2024-09-14 17:27:34,4896.95
30252,31,1709,completed,2024-04-08 06:53:02,5432.8
30253,14,2035,completed,2023-10-15 20:36:21,13431.83
30254,1,2499,cancelled,2024-03-15 18:24:05,10774.35
30255,2,2905,delivered,2023-08-18 08:38:06,21974.41
30256,21,163,processing,2024-05-10 13:09:50,8360.15
30257,7,1574,processing,2024-05-10 10:38:20,19322.0
30258,2,255,cancelled,2023-12-07 19:41:56,25159.48
30259,97,858,completed,2024-10-21 05:03:34,27886.39
30260,16,666,completed,2024-07-30 07:56:49,22588.5
30261,37,1495,delivered,2023-09-04 20:47:29,2102.63
30262,11,539,processing,2024-01-04 10:23:29,21092.73
30263,3,1784,delivered,2023-11-23 17:01:49,1084.61
30264,78,466,delivered,2024-01-10 04:29:13,19073.82
30265,7,1810,delivered,2023-12-07 15:28:37,16728.76
30266,2,481,processing,2024-09-07 15:48:47,42713.78
30267,51,1408,delivered,2024-03-09 05:08:01,20666.98
30268,1,1206,processing,2024-03-26 03:11:43,2926.04
30269,26,1921,delivered,2023-10-09 22:24:30,18553.44
30270,17,1901,completed,2023-10-18 03:04:39,7109.15
30271,18,2301,cancelled,2023-11-03 11:24:45,21736.23
30272,1,1568,processing,2024-08-30 18:09:04,4290.45
30273,115,1367,completed,2024-11-25 02:24:26,16975.99
30274,39,1507,delivered,2024-05-14 09:51:42,2016.88
30275,49,2448,processing,2024-04-21 19:29:20,13942.68
30276,64,2960,completed,2024-04-11 10:46:06,38227.32
30277,86,1244,delivered,2023-12-16 05:29:26,23204.65
30278,55,2948,completed,2024-06-13 06:54:56,6753.92
30279,81,934,delivered,2024-03-11 17:00:02,34424.19
30280,28,1687,completed,2023-12-14 06:13:56,9842.0
30281,21,497,delivered,2023-12-18 01:39:41,14917.44
30282,91,635,delivered,2023-09-03 03:45:48,37654.7
30283,98,884,completed,2023-09-16 18:06:26,19929.14
30284,8,1868,delivered,2023-09-03 13:11:17,14288.03
30285,44,467,completed,2024-07-12 23:31:01,18450.52
30286,67,417,completed,2023-09-07 21:21:28,15509.46
30287,5,2906,completed,2023-11-26 15:23:45,13268.63
30288,109,1005,delivered,2024-06-05 19:13:47,29193.13
30289,40,2067,cancelled,2024-08-24 13:14:04,9085.4
30290,61,420,refunded,2024-10-08 05:28:07,11839.91
30291,10,1227,delivered,2024-01-03 11:12:46,32213.15
30292,15,2708,delivered,2023-10-01 06:46:26,5027.34
30293,7,1389,delivered,2023-10-08 13:32:08,13946.72
30294,15,2595,completed,2024-01-04 20:30:58,3046.99
30295,35,497,delivered,2024-10-20 07:40:52,11019.42
30296,93,2665,delivered,2024-11-16 09:35:33,20034.6
30297,42,1883,delivered,2023-09-05 20:57:50,20851.73
30298,14,2636,completed,2024-02-18 14:14:20,12455.84
30299,3,1637,processing,2024-05-11 11:44:03,5554.26
30300,57,659,delivered,2023-08-30 15:14:38,12619.85
30301,24,1898,delivered,2023-10-15 07:39:58,7758.51
30302,118,2026,delivered,2024-01-22 01:04:46,58621.4
30303,83,2900,delivered,2024-06-10 08:11:09,28836.71
30304,88,2157,delivered,2024-03-25 10:32:31,43092.39
30305,1,2112,delivered,2024-02-03 22:34:53,5739.07
30306,83,937,delivered,2023-11-27 11:51:41,4286.92
30307,11,46,completed,2024-02-13 03:48:04,3428.21
30308,51,853,completed,2023-08-29 17:06:20,34160.24
30309,28,2332,completed,2024-02-29 06:31:42,38987.35
30310,49,2376,completed,2024-08-05 16:26:52,10236.19
30311,8,2630,completed,2024-03-15 03:49:09,27425.74
30312,29,77,completed,2023-10-19 10:15:43,11034.66
30313,3,1963,completed,2023-10-03 19:42:26,36368.41
30314,3,218,refunded,2023-09-05 02:05:25,20102.61
30315,63,2970,delivered,2024-05-23 01:09:32,32442.01
30316,112,1556,completed,2024-02-22 17:54:21,5743.42
30317,83,2448,processing,2024-11-27 06:16:26,32019.17
30318,31,2853,completed,2024-04-05 05:44:56,25205.87
30319,4,453,delivered,2024-02-10 15:32:37,9549.89
30320,3,2789,processing,2024-02-11 17:40:57,11584.03
30321,9,1834,cancelled,2024-11-10 19:55:34,24548.8
30322,116,544,completed,2024-03-03 21:59:32,27483.32
30323,23,639,delivered,2024-07-18 15:34:57,5490.82
30324,94,2005,delivered,2023-08-21 20:23:09,30413.65
30325,71,2838,completed,2023-08-04 16:58:54,21122.99
30326,54,520,delivered,2024-03-09 14:41:29,4287.44
30327,112,345,completed,2024-02-12 16:01:37,19634.6
30328,13,1243,refunded,2023-09-14 05:28:01,1842.78
30329,29,2538,completed,2023-12-22 00:11:17,926.98
30330,98,2247,completed,2024-03-10 09:40:36,5790.87
30331,45,561,completed,2024-11-18 00:10:21,769.47
30332,14,66,refunded,2024-07-18 20:56:40,1856.65
30333,12,2392,completed,2024-04-10 22:55:11,28043.57
30334,79,1001,delivered,2024-02-21 16:22:11,10267.95
30335,1,1240,cancelled,2023-11-20 15:20:19,42496.1
30336,106,616,cancelled,2024-06-23 06:53:39,57978.3
30337,2,542,delivered,2024-03-23 00:02:09,3863.71
30338,59,2825,processing,2023-12-05 18:22:10,52687.98
30339,54,1390,processing,2023-12-06 20:37:49,12474.56
30340,50,933,completed,2024-04-01 14:24:09,25998.85
30341,32,2692,completed,2024-05-22 03:24:57,17005.32
30342,96,1953,processing,2023-09-25 19:56:27,10442.74
30343,63,1960,completed,2024-09-12 05:23:53,6144.52
30344,84,1308,completed,2024-04-19 22:21:33,14028.66
30345,7,1174,delivered,2023-10-18 18:51:07,38480.56
30346,3,2096,delivered,2023-12-11 16:39:22,22728.83
30347,2,600,completed,2024-05-07 12:46:43,38394.14
30348,9,1159,processing,2024-01-20 10:14:54,18832.1
30349,65,2715,delivered,2024-07-27 15:09:19,2948.04
30350,35,1304,completed,2024-02-04 06:58:42,13994.62
30351,79,2605,processing,2024-08-29 16:44:46,10552.94
30352,11,2885,delivered,2024-03-17 05:38:48,20424.84
30353,21,213,delivered,2024-07-06 19:48:03,234.74
30354,102,2415,delivered,2023-08-15 09:25:11,29001.96
30355,110,2790,delivered,2023-10-13 14:50:59,22262.79
30356,107,445,delivered,2024-02-18 04:07:05,1748.41
30357,90,1651,completed,2023-08-13 23:48:24,20944.97
30358,68,659,delivered,2024-09-21 18:59:24,24189.43
30359,106,39,completed,2024-04-12 17:27:07,23745.77
30360,72,2635,completed,2024-06-20 14:24:40,13706.61
30361,113,2636,delivered,2023-08-25 01:26:05,18125.41
30362,2,2736,completed,2024-08-02 03:10:18,7799.92
30363,107,907,completed,2024-08-21 21:33:15,31582.06
30364,46,860,completed,2023-12-21 15:16:39,876.55
30365,7,320,completed,2023-12-05 00:41:29,23323.84
30366,13,1805,cancelled,2024-06-10 04:19:08,34190.66
30367,96,2562,delivered,2024-10-05 09:48:48,7743.48
30368,38,2044,completed,2023-09-20 13:15:19,19341.5
30369,118,2953,refunded,2024-08-15 17:33:13,28918.0
30370,7,1728,cancelled,2024-01-02 16:52:51,37114.41
30371,24,543,delivered,2024-09-12 01:47:54,4597.4
30372,19,479,completed,2023-09-28 09:03:33,14076.98
30373,39,426,delivered,2023-09-29 03:51:19,96.53
30374,59,870,cancelled,2023-12-10 08:39:46,16183.08
30375,64,1482,completed,2024-05-20 17:17:00,1609.18
30376,1,1067,completed,2024-07-26 08:00:15,2059.06
30377,5,110,completed,2024-08-03 23:04:56,29345.8
30378,2,410,processing,2024-03-18 04:24:55,34653.71
30379,98,2948,completed,2024-04-13 23:43:42,38408.81
30380,18,897,delivered,2024-08-02 07:59:31,17394.32
30381,21,1804,completed,2024-06-13 04:10:15,14193.66
30382,28,2999,delivered,2024-04-14 23:56:08,21135.72
30383,95,1658,delivered,2024-08-13 20:31:23,6460.85
30384,1,1045,delivered,2024-07-15 11:53:49,21483.48
30385,7,1500,cancelled,2024-05-13 21:51:17,18788.01
30386,68,2061,refunded,2023-08-31 10:42:14,24772.57
30387,114,1445,completed,2023-09-06 19:28:22,16281.49
30388,60,714,refunded,2024-09-15 00:11:06,3693.84
30389,15,2802,completed,2023-10-19 00:21:02,5911.32
30390,40,1624,cancelled,2024-04-21 14:55:58,3770.58
30391,116,1712,completed,2024-07-19 23:10:19,23331.05
30392,41,1443,completed,2024-09-12 08:52:03,13205.07
30393,21,434,completed,2024-04-01 02:33:24,27562.34
30394,22,2001,completed,2024-06-26 06:36:18,18507.52
30395,115,2859,cancelled,2024-08-10 02:10:51,41778.73
30396,73,1220,cancelled,2024-02-25 14:58:59,20118.16
30397,68,1530,completed,2024-09-13 23:22:59,18073.41
30398,13,1653,processing,2024-09-26 03:56:27,1824.44
30399,46,1700,delivered,2024-03-28 17:45:27,5983.28
30400,20,1610,refunded,2024-05-25 15:46:55,36524.87
30401,14,2760,completed,2024-01-15 12:17:11,8321.72
30402,103,2278,processing,2024-08-27 19:39:52,1256.67
30403,22,23,delivered,2023-12-23 07:59:51,12951.49
30404,16,389,completed,2023-08-06 19:03:33,20692.14
30405,109,2861,completed,2024-03-11 20:12:06,48771.06
30406,12,599,cancelled,2024-05-29 01:40:05,22179.36
30407,78,2467,processing,2024-07-22 00:11:43,23325.45
30408,62,1180,completed,2023-08-09 03:04:06,6995.54
30409,107,1319,cancelled,2024-04-25 21:16:58,36908.51
30410,92,48,completed,2024-10-18 22:14:19,6088.87
30411,71,2337,completed,2024-09-18 03:03:26,13982.1
30412,18,791,delivered,2024-02-03 23:33:11,3728.25
30413,36,1715,completed,2023-09-11 16:36:36,6814.23
30414,111,2848,processing,2024-10-31 10:22:28,13268.37
30415,2,1627,delivered,2024-06-10 08:05:20,25713.1
30416,86,2847,completed,2023-12-13 04:49:15,37715.21
30417,15,2037,completed,2023-10-04 05:16:08,16609.24
30418,11,2537,completed,2024-05-31 10:02:20,18795.94
30419,14,2820,completed,2024-09-24 13:38:48,25371.74
30420,4,2471,delivered,2023-10-04 12:26:05,23400.9
30421,119,2357,delivered,2024-04-21 23:56:04,7854.1
